,0,1
0,0.9583990159504668,0.041600984049533433
1,0.9506909619878995,0.04930903801210067
2,0.8958065007075439,0.10419349929245607
3,0.8962401798085549,0.1037598201914454
4,0.8967084434879429,0.10329155651205733
5,0.917112184285877,0.08288781571412353
6,0.9121266718711303,0.08787332812887003
7,0.9461404960570918,0.05385950394290852
8,0.872176123088056,0.12782387691194405
9,0.9560854197426694,0.043914580257330756
10,0.8961721939827428,0.10382780601725736
11,0.9035825755554634,0.09641742444453685
12,0.9560854197426694,0.043914580257330756
13,0.9459855260673536,0.05401447393264629
14,0.9490224758509814,0.05097752414901861
15,0.9579996419206368,0.04200035807936346
16,0.9448106848075949,0.05518931519240521
17,0.8957976568319175,0.10420234316808266
18,0.894383669254132,0.10561633074586828
19,0.9147803511371877,0.08521964886281255
20,0.8949391077900457,0.10506089220995453
21,0.9227674217289699,0.07723257827103
22,0.9493440539898864,0.05065594601011358
23,0.9195643285936868,0.08043567140631336
24,0.9466621908277303,0.05333780917226982
25,0.90492083139697,0.09507916860303035
26,0.963411780413719,0.03658821958628131
27,0.9559320246070621,0.04406797539293807
28,0.9560854197426694,0.043914580257330756
29,0.904131751748611,0.09586824825138934
30,0.9471709099732796,0.052829090026720475
31,0.9121266718711303,0.08787332812887003
32,0.9506909619878995,0.04930903801210067
33,0.9634739183766763,0.036526081623323894
34,0.8961721939827428,0.10382780601725736
35,0.8647126696064705,0.13528733039352941
36,0.963411780413719,0.03658821958628131
37,0.9580072264877552,0.04199277351224502
38,0.9559320246070621,0.04406797539293807
39,0.9599129636992784,0.04008703630072188
40,0.9023861197798222,0.09761388022017811
41,0.9493440539898864,0.05065594601011358
42,0.9555299570965861,0.04447004290341404
43,0.9408807591138324,0.059119240886167636
44,0.9248627933887499,0.07513720661124994
45,0.9560854197426694,0.043914580257330756
46,0.9506909619878995,0.04930903801210067
47,0.9435716143611635,0.05642838563883637
48,0.9635051466907931,0.03649485330920701
49,0.9263660711083871,0.0736339288916131
50,0.867065654606742,0.13293434539325835
51,0.9524363339954054,0.04756366600459465
52,0.9023861197798222,0.09761388022017811
53,0.9485457446784956,0.05145425532150434
54,0.950061040728057,0.04993895927194319
55,0.920375922810289,0.07962407718971112
56,0.9560854197426694,0.043914580257330756
57,0.9468985114391312,0.05310148856086897
58,0.8866927551823076,0.1133072448176926
59,0.8948923883996813,0.10510761160031892
60,0.9634739183766763,0.036526081623323894
61,0.8970017306787001,0.10299826932130023
62,0.9479322821290634,0.05206771787093675
63,0.9530765366595679,0.046923463340432355
64,0.9494340511002914,0.05056594889970861
65,0.9334836989939812,0.0665163010060191
66,0.8961721939827428,0.10382780601725736
67,0.9560854197426694,0.043914580257330756
68,0.9195643285936868,0.08043567140631336
69,0.9541285014260555,0.04587149857394469
70,0.9249253681693229,0.07507463183067704
71,0.872176123088056,0.12782387691194405
72,0.9555329000098218,0.04446709999017835
73,0.9560854197426694,0.043914580257330756
74,0.9466621908277303,0.05333780917226982
75,0.950460414757887,0.049539585242113174
76,0.9471709099732796,0.052829090026720475
77,0.9559320246070621,0.04406797539293807
78,0.9494945062122581,0.050505493787741954
79,0.9035825755554634,0.09641742444453685
80,0.9494945062122581,0.050505493787741954
81,0.9494945062122581,0.050505493787741954
82,0.967923545477839,0.032076454522161194
83,0.8785093341160501,0.12149066588395036
84,0.9620648724157062,0.03793512758429424
85,0.9618217035583122,0.03817829644168823
86,0.9458618066062543,0.054138193393745856
87,0.9560854197426694,0.043914580257330756
88,0.9277344441239525,0.07226555587604769
89,0.962874443818559,0.03712555618144113
90,0.9168489618745945,0.0831510381254058
91,0.8948923883996813,0.10510761160031892
92,0.935300031211558,0.06469996878844211
93,0.9114110593089997,0.08858894069100055
94,0.9506909619878995,0.04930903801210067
95,0.9099588836099202,0.0900411163900801
96,0.8956634748371936,0.10433652516280673
97,0.9506909619878995,0.04930903801210067
98,0.9558578041447341,0.04414219585526616
99,0.9049979033962985,0.09500209660370182
100,0.9464465429261317,0.053553457073868306
101,0.9206002866919056,0.07939971330809462
102,0.957876598978478,0.04212340102152216
103,0.9608754222766801,0.039124577723320286
104,0.9632583852781117,0.03674161472188863
105,0.918628244855058,0.08137175514494244
106,0.9473365565111159,0.05266344348888432
107,0.8970017306787001,0.10299826932130023
108,0.9604554738724044,0.03954452612759616
109,0.9600537862745273,0.03994621372547281
110,0.9505375668522922,0.049462433147707985
111,0.9398476436658527,0.06015235633414742
112,0.9455528922959193,0.05444710770408061
113,0.9521502564409876,0.047849743559012704
114,0.8967424951804304,0.10325750481957002
115,0.9485457446784956,0.05145425532150434
116,0.9428679559625774,0.05713204403742252
117,0.9339653367704469,0.06603466322955347
118,0.9579996419206368,0.04200035807936346
119,0.92832227321902,0.07167772678098037
120,0.9489419864794104,0.05105801352058955
121,0.9620633214757198,0.03793667852428045
122,0.942330853468365,0.05766914653163511
123,0.9471709099732796,0.052829090026720475
124,0.9560854197426694,0.043914580257330756
125,0.9506909619878995,0.04930903801210067
126,0.9555329000098218,0.04446709999017835
127,0.9545247432269703,0.04547525677302989
128,0.950061040728057,0.04993895927194319
129,0.967923545477839,0.032076454522161194
130,0.9471604861196244,0.05283951388037561
131,0.9491575464864803,0.05084245351351965
132,0.9586967903005953,0.04130320969940501
133,0.9560854197426694,0.043914580257330756
134,0.8832816436223979,0.11671835637760221
135,0.9621707765152567,0.037829223484743615
136,0.9035825755554634,0.09641742444453685
137,0.9445851013402518,0.05541489865974845
138,0.9613357803560548,0.038664219643945494
139,0.9471709099732796,0.052829090026720475
140,0.9632165660951053,0.03678343390489493
141,0.9560854197426694,0.043914580257330756
142,0.90492083139697,0.09507916860303035
143,0.9494945062122581,0.050505493787741954
144,0.9506909619878995,0.04930903801210067
145,0.9253715125342993,0.07462848746570058
146,0.9032658159380543,0.0967341840619459
147,0.945540350575621,0.054459649424378836
148,0.9488600072485912,0.05113999275140874
149,0.9609186394443548,0.03908136055564546
150,0.9493440539898864,0.05065594601011358
151,0.9486834645091288,0.0513165354908714
152,0.9035825755554634,0.09641742444453685
153,0.912504442589406,0.0874955574105943
154,0.8953411753005217,0.10465882469947856
155,0.9492666524628917,0.0507333475371085
156,0.9560854197426694,0.043914580257330756
157,0.9038014476206571,0.09619855237934308
158,0.9471709099732796,0.052829090026720475
159,0.9506909619878995,0.04930903801210067
160,0.9327048196637584,0.06729518033624193
161,0.9441785091240142,0.05582149087598597
162,0.9640240209352494,0.035975979064751036
163,0.9506909619878995,0.04930903801210067
164,0.9486243805092661,0.05137561949073408
165,0.9121266718711303,0.08787332812887003
166,0.9093055500706905,0.09069444992930978
167,0.9423756619007502,0.05762433809924979
168,0.962874443818559,0.03712555618144113
169,0.9552116942854755,0.04478830571452472
170,0.9471709099732796,0.052829090026720475
171,0.9399068564051725,0.06009314359482789
172,0.9344218184135649,0.06557818158643557
173,0.9560854197426694,0.043914580257330756
174,0.9292944663541065,0.07070553364589344
175,0.9210868292710369,0.07891317072896302
176,0.9494945062122581,0.050505493787741954
177,0.9121266718711303,0.08787332812887003
178,0.9038014476206571,0.09619855237934308
179,0.9560854197426694,0.043914580257330756
180,0.9035825755554634,0.09641742444453685
181,0.9471709099732796,0.052829090026720475
182,0.9560854197426694,0.043914580257330756
183,0.9339653367704469,0.06603466322955347
184,0.9560854197426694,0.043914580257330756
185,0.8655347130225317,0.13446528697746826
186,0.9035825755554634,0.09641742444453685
187,0.9489419864794104,0.05105801352058955
188,0.9560854197426694,0.043914580257330756
189,0.9613390163697426,0.038660983630257426
190,0.9174899550041526,0.08251004499584778
191,0.8961721939827428,0.10382780601725736
192,0.917112184285877,0.08288781571412353
193,0.9637349126753487,0.03626508732465151
194,0.9560854197426694,0.043914580257330756
195,0.9388417588527456,0.061158241147254634
196,0.9017502764539819,0.09824972354601845
197,0.9339653367704469,0.06603466322955347
198,0.9090845556764066,0.09091544432359369
199,0.918228870825228,0.08177112917477246
200,0.9023861197798222,0.09761388022017811
201,0.9552339291806714,0.044766070819328686
202,0.917112184285877,0.08288781571412353
203,0.9578351749153141,0.042164825084686254
204,0.9590163353894652,0.040983664610535
205,0.9498965737227342,0.05010342627726598
206,0.9248627933887499,0.07513720661124994
207,0.9468486104366077,0.05315138956339234
208,0.9572052536554716,0.04279474634452878
209,0.9466621908277303,0.05333780917226982
210,0.9027881872902982,0.09721181270970215
211,0.9035825755554634,0.09641742444453685
212,0.9035825755554634,0.09641742444453685
213,0.9506909619878995,0.04930903801210067
214,0.8410497273853237,0.15895027261467642
215,0.950061040728057,0.04993895927194319
216,0.9560854197426694,0.043914580257330756
217,0.9605625054200766,0.03943749457992346
218,0.9202829495423751,0.07971705045762502
219,0.9485457446784956,0.05145425532150434
220,0.8971881502875775,0.10281184971242271
221,0.9253715125342993,0.07462848746570058
222,0.9632583852781117,0.03674161472188863
223,0.9308166923707988,0.06918330762920148
224,0.967923545477839,0.032076454522161194
225,0.9530765366595679,0.046923463340432355
226,0.9126046261645271,0.08739537383547301
227,0.9581608095747198,0.0418391904252805
228,0.950061040728057,0.04993895927194319
229,0.942751071551749,0.057248928448251205
230,0.9489478121889716,0.051052187811028375
231,0.9121971025800549,0.08780289741994542
232,0.9544395409155062,0.045560459084494014
233,0.9466621908277303,0.05333780917226982
234,0.8949391077900457,0.10506089220995453
235,0.9265433858466829,0.07345661415331692
236,0.9544953428872626,0.04550465711273767
237,0.9560854197426694,0.043914580257330756
238,0.894383669254132,0.10561633074586828
239,0.9037243756213286,0.09627562437867164
240,0.9431399442469386,0.05686005575306139
241,0.9498965737227342,0.05010342627726598
242,0.9399635199643029,0.06003648003569732
243,0.963411780413719,0.03658821958628131
244,0.9041011385850881,0.09589886141491202
245,0.90492083139697,0.09507916860303035
246,0.9471709099732796,0.052829090026720475
247,0.9452305927592475,0.05476940724075246
248,0.963411780413719,0.03658821958628131
249,0.9538559744445952,0.04614402555540508
250,0.963411780413719,0.03658821958628131
251,0.9035825755554634,0.09641742444453685
252,0.9195643285936868,0.08043567140631336
253,0.9560854197426694,0.043914580257330756
254,0.9035825755554634,0.09641742444453685
255,0.963411780413719,0.03658821958628131
256,0.9560854197426694,0.043914580257330756
257,0.9115334721068767,0.0884665278931235
258,0.9494340511002914,0.05056594889970861
259,0.9035825755554634,0.09641742444453685
260,0.9560854197426694,0.043914580257330756
261,0.9038014476206571,0.09619855237934308
262,0.8638541205645986,0.13614587943540127
263,0.90492083139697,0.09507916860303035
264,0.9579996419206368,0.04200035807936346
265,0.9468486104366077,0.05315138956339234
266,0.9544953428872626,0.04550465711273767
267,0.9115712092250469,0.0884287907749533
268,0.8422893713887355,0.15771062861126495
269,0.9274950943227033,0.07250490567729652
270,0.8970307430246147,0.10296925697538548
271,0.9042035151311332,0.0957964848688671
272,0.9370663618352723,0.06293363816472773
273,0.9466621908277303,0.05333780917226982
274,0.950061040728057,0.04993895927194319
275,0.9464465429261317,0.053553457073868306
276,0.9042035151311332,0.0957964848688671
277,0.9457393119047969,0.054260688095203104
278,0.9252026240769637,0.07479737592303666
279,0.9109469557193399,0.08905304428066006
280,0.9506909619878995,0.04930903801210067
281,0.8681042194838174,0.13189578051618292
282,0.9025372141357572,0.09746278586424292
283,0.90492083139697,0.09507916860303035
284,0.948381472214415,0.05161852778558515
285,0.9560854197426694,0.043914580257330756
286,0.9592681129376774,0.04073188706232293
287,0.958869342054194,0.041130657945806226
288,0.8961721939827428,0.10382780601725736
289,0.967923545477839,0.032076454522161194
290,0.9560854197426694,0.043914580257330756
291,0.9592055094461446,0.04079449055385565
292,0.9560854197426694,0.043914580257330756
293,0.963411780413719,0.03658821958628131
294,0.9534522822472284,0.046547717752771646
295,0.872176123088056,0.12782387691194405
296,0.9454681025856025,0.05453189741439764
297,0.9506909619878995,0.04930903801210067
298,0.8961721939827428,0.10382780601725736
299,0.9027881872902982,0.09721181270970215
300,0.9420287131706666,0.057971286829333356
301,0.9450132389233501,0.05498676107664985
302,0.9572214016579653,0.04277859834203495
303,0.9456258803743927,0.054374119625607016
304,0.950061040728057,0.04993895927194319
305,0.9485457446784956,0.05145425532150434
306,0.9468486104366077,0.05315138956339234
307,0.9708134866887401,0.029186513311260306
308,0.9560854197426694,0.043914580257330756
309,0.9460305905334931,0.05396940946650679
310,0.967923545477839,0.032076454522161194
311,0.8970307430246147,0.10296925697538548
312,0.9605625054200766,0.03943749457992346
313,0.838327454016765,0.16167254598323486
314,0.8990578331193122,0.10094216688068805
315,0.963411780413719,0.03658821958628131
316,0.9454943210053967,0.054505678994603304
317,0.9035825755554634,0.09641742444453685
318,0.921372958664416,0.07862704133558407
319,0.954195364303596,0.04580463569640412
320,0.970431626043202,0.0295683739567983
321,0.9560854197426694,0.043914580257330756
322,0.8967084434879429,0.10329155651205733
323,0.9242622140024885,0.07573778599751135
324,0.9471709099732796,0.052829090026720475
325,0.9313748359310591,0.06862516406894095
326,0.9663762281437824,0.03362377185621762
327,0.9530496885598195,0.0469503114401806
328,0.9740513987102554,0.025948601289745105
329,0.9632583852781117,0.03674161472188863
330,0.9195643285936868,0.08043567140631336
331,0.8956634748371936,0.10433652516280673
332,0.9263660711083871,0.0736339288916131
333,0.9560854197426694,0.043914580257330756
334,0.9038822665198945,0.0961177334801058
335,0.9460616114414687,0.05393838855853125
336,0.9253715125342993,0.07462848746570058
337,0.9254552418717534,0.07454475812824704
338,0.9560854197426694,0.043914580257330756
339,0.9560854197426694,0.043914580257330756
340,0.963411780413719,0.03658821958628131
341,0.9121266718711303,0.08787332812887003
342,0.9471709099732796,0.052829090026720475
343,0.9121266718711303,0.08787332812887003
344,0.9096608322159393,0.09033916778406086
345,0.9549635794905604,0.045036420509439755
346,0.9093055500706905,0.09069444992930978
347,0.9492930860842379,0.05070691391576234
348,0.960777241866999,0.03922275813300102
349,0.9579996419206368,0.04200035807936346
350,0.9027881872902982,0.09721181270970215
351,0.9494945062122581,0.050505493787741954
352,0.917112184285877,0.08288781571412353
353,0.9027881872902982,0.09721181270970215
354,0.9521507172889359,0.04784928271106443
